{http://www.deegree.org/app}abs,{http://www.deegree.org/app}strassenart,{http://www.deegree.org/app}strassennummer,{http://www.deegree.org/app}strasse,{http://www.deegree.org/app}strassenname,{http://www.deegree.org/app}landesschluessel,{http://www.deegree.org/app}gemeindeschluessel,{http://www.deegree.org/app}kreisschluessel,{http://www.deegree.org/app}abschnittslaenge,{http://www.deegree.org/app}laengenherkunft,{http://www.deegree.org/app}ast,{http://www.deegree.org/app}europastrasse,{http://www.deegree.org/app}geom,CRS
242600283 242600042,B,5,B 5,Eiffestraße,2,125,1,1753.0,,0,,"LINESTRING (10.065172 53.550223,10.065120 53.550227,10.064919 53.550248,10.064903 53.550250)",EPSG:4326
242600283 242600042,B,5,B 5,Eiffestraße,2,125,1,1753.0,,0,,"LINESTRING (10.064903 53.550250,10.064735 53.550270,10.064590 53.550288,10.064393 53.550312,10.064009 53.550356,10.063805 53.550380,10.063585 53.550405,10.063167 53.550456,10.062717 53.550509,10.062387 53.550548,10.061724 53.550623,10.061234 53.550669,10.061135 53.550679,10.061015 53.550693,10.060877 53.550709,10.060722 53.550727,10.060564 53.550746,10.060360 53.550770,10.060228 53.550785,10.060134 53.550796,10.060078 53.550803,10.060052 53.550807)",EPSG:4326
242600283 242600042,B,5,B 5,Eiffestraße,2,125,1,1753.0,,0,,"LINESTRING (10.060052 53.550807,10.059887 53.550830,10.059712 53.550854,10.059623 53.550866,10.059480 53.550885,10.059214 53.550916,10.059083 53.550934,10.059017 53.550946)",EPSG:4326
242600283 242600042,B,5,B 5,Eiffestraße,2,125,1,1753.0,,0,,"LINESTRING (10.059017 53.550946,10.058872 53.550973,10.058650 53.551015,10.058308 53.551052,10.058088 53.551073,10.057951 53.551086,10.057799 53.551100,10.057708 53.551106,10.057623 53.551113,10.057431 53.551127,10.057088 53.551155,10.056219 53.551256,10.055580 53.551332,10.055551 53.551335)",EPSG:4326
242600283 242600042,B,5,B 5,Eiffestraße,2,125,1,1753.0,,0,,"LINESTRING (10.055551 53.551335,10.055338 53.551359,10.054995 53.551402,10.054456 53.551473,10.054126 53.551512)",EPSG:4326
242600283 242600042,B,5,B 5,Eiffestraße,2,125,1,1753.0,,0,,"LINESTRING (10.054126 53.551512,10.054126 53.551512,10.054044 53.551526,10.053922 53.551546)",EPSG:4326
242600283 242600042,B,5,B 5,Eiffestraße,2,124,1,1753.0,,0,,"LINESTRING (10.053922 53.551546,10.053883 53.551553,10.053786 53.551566,10.053296 53.551615,10.053099 53.551634,10.052787 53.551667,10.052536 53.551697,10.051721 53.551796,10.050180 53.551981,10.049709 53.552040,10.049375 53.552085,10.049194 53.552110,10.049016 53.552132,10.048823 53.552155,10.048810 53.552156)",EPSG:4326
242600283 242600042,B,5,B 5,Eiffestraße,2,124,1,1753.0,,0,,"LINESTRING (10.048810 53.552156,10.048670 53.552173,10.048301 53.552216,10.048056 53.552243,10.047801 53.552270,10.047609 53.552293,10.047457 53.552311,10.047233 53.552338,10.047073 53.552357,10.046827 53.552387,10.046403 53.552438,10.046203 53.552460,10.045943 53.552487,10.045776 53.552503,10.045515 53.552527,10.045394 53.552536,10.045083 53.552558,10.044944 53.552567,10.044589 53.552588,10.044476 53.552594,10.044256 53.552602,10.044151 53.552605,10.043942 53.552611,10.043787 53.552613,10.043643 53.552617,10.043459 53.552618,10.043265 53.552619,10.043065 53.552618,10.042885 53.552616,10.042775 53.552614,10.042652 53.552611,10.042465 53.552606,10.042314 53.552603)",EPSG:4326
242600283 242600042,B,5,B 5,Eiffestraße,2,124,1,1753.0,,0,,"LINESTRING (10.042314 53.552603,10.041896 53.552592,10.041680 53.552586,10.041351 53.552580,10.041082 53.552577,10.041015 53.552577,10.040898 53.552584,10.040711 53.552603)",EPSG:4326
242600042 242600043,B,5,B 5,Grevenweg,2,119,1,323.0,,0,,"LINESTRING (10.040711 53.552603,10.040730 53.552655,10.040741 53.552710,10.040733 53.552959,10.040732 53.552970)",EPSG:4326
242600042 242600043,B,5,B 5,Grevenweg,2,119,1,323.0,,0,,"LINESTRING (10.040732 53.552970,10.040711 53.553200,10.040704 53.553267,10.040694 53.553338)",EPSG:4326
242600042 242600043,B,5,B 5,Grevenweg,2,119,1,323.0,,0,,"LINESTRING (10.040694 53.553338,10.040675 53.553480,10.040671 53.553528,10.040668 53.553575,10.040664 53.553629,10.040660 53.553741,10.040658 53.553857,10.040640 53.554315,10.040639 53.554401,10.040638 53.554417)",EPSG:4326
242600042 242600043,B,5,B 5,Grevenweg,2,119,1,323.0,,0,,"LINESTRING (10.040638 53.554417,10.040616 53.554848)",EPSG:4326
242600042 242600043,B,5,B 5,Grevenweg,2,119,1,323.0,,0,,"LINESTRING (10.040616 53.554848,10.040610 53.554983,10.040609 53.555025,10.040605 53.555142,10.040608 53.555243,10.040606 53.555303,10.040607 53.555354,10.040614 53.555505)",EPSG:4326
242600043 242600044,B,5,B 5,Burgstraße,2,120,1,438.0,,0,,"LINESTRING (10.040614 53.555505,10.040603 53.555597,10.040482 53.555807,10.040425 53.555895,10.040372 53.555968,10.040267 53.556107)",EPSG:4326
242600043 242600044,B,5,B 5,Burgstraße,2,120,1,438.0,,0,,"LINESTRING (10.040267 53.556107,10.040260 53.556116,10.040220 53.556164,10.040188 53.556202,10.040137 53.556265,10.040112 53.556303,10.040097 53.556329,10.040067 53.556385,10.040037 53.556450,10.039950 53.556650,10.039884 53.556801,10.039837 53.556908,10.039747 53.557115,10.039657 53.557321,10.039611 53.557426,10.039548 53.557581,10.039453 53.557844,10.039451 53.557850)",EPSG:4326
242600043 242600044,B,5,B 5,Burgstraße,2,120,1,438.0,,0,,"LINESTRING (10.039451 53.557850,10.039432 53.557908,10.039419 53.557947,10.039362 53.558132,10.039313 53.558268,10.039243 53.558448,10.039219 53.558507,10.039201 53.558557)",EPSG:4326
242600043 242600044,B,5,B 5,Burgstraße,2,120,1,438.0,,0,,"LINESTRING (10.039201 53.558557,10.039132 53.558747,10.039094 53.558858,10.039004 53.559061,10.038958 53.559162,10.038891 53.559310)",EPSG:4326
242600044 242600004,B,5,B 5,Landwehr,2,120,1,618.0,,0,,"LINESTRING (10.038891 53.559310,10.038858 53.559427,10.038841 53.559475,10.038826 53.559512,10.038795 53.559563,10.038761 53.559616,10.038721 53.559675,10.038668 53.559749,10.038549 53.559906,10.038521 53.559941,10.038476 53.559992,10.038428 53.560042,10.038424 53.560045)",EPSG:4326
242600044 242600004,B,5,B 5,Landwehr,2,120,1,618.0,,0,,"LINESTRING (10.038424 53.560045,10.038341 53.560128,10.038241 53.560230,10.038203 53.560270)",EPSG:4326
242600044 242600004,B,5,B 5,Landwehr,2,120,1,618.0,,0,,"LINESTRING (10.038203 53.560270,10.038130 53.560346,10.038083 53.560394)",EPSG:4326
242600044 242600004,B,5,B 5,Landwehr,2,121,1,618.0,,0,,"LINESTRING (10.038083 53.560394,10.038064 53.560413,10.037998 53.560479)",EPSG:4326
242600044 242600004,B,5,B 5,Landwehr,2,417,4,618.0,,0,,"LINESTRING (10.037028 53.561552,10.037018 53.561568,10.036988 53.561606,10.036961 53.561637,10.036918 53.561686,10.036849 53.561763,10.036721 53.561907,10.036603 53.562038,10.036542 53.562107,10.036326 53.562347,10.036073 53.562629,10.035896 53.562827,10.035785 53.562949,10.035638 53.563107,10.035458 53.563298,10.035388 53.563369,10.035345 53.563410,10.035299 53.563453,10.035139 53.563586,10.034975 53.563705)",EPSG:4326
242600044 242600004,B,5,B 5,Landwehr,2,417,4,618.0,,0,,"LINESTRING (10.034975 53.563705,10.034942 53.563730,10.034767 53.563876,10.034648 53.563988,10.034500 53.564140,10.034472 53.564174)",EPSG:4326
242600004 242600045,B,5,B 5,Wartenau,2,417,4,301.0,,0,,"LINESTRING (10.034472 53.564174,10.034375 53.564275,10.034270 53.564367,10.032638 53.565723,10.032295 53.566006,10.031841 53.566387)",EPSG:4326
242600047 242600048,B,5,B 5,Herderstraße,2,414,4,494.0,,0,,"LINESTRING (10.019136 53.577098,10.019115 53.577188,10.019101 53.577243,10.019095 53.577272,10.019090 53.577305,10.019084 53.577377,10.019039 53.579164,10.019032 53.579700,10.019029 53.579776,10.019028 53.579844,10.019028 53.579915,10.019028 53.579979,10.019033 53.580053,10.019037 53.580121,10.019045 53.580186,10.019050 53.580212,10.019071 53.580299,10.019083 53.580338,10.019099 53.580377,10.019117 53.580418,10.019135 53.580433,10.019173 53.580457,10.019194 53.580475,10.019219 53.580515,10.019247 53.580555,10.019360 53.580715,10.019443 53.580824,10.019548 53.580955,10.019672 53.581098,10.019733 53.581173,10.019764 53.581221,10.019821 53.581334,10.019875 53.581440)",EPSG:4326
242600048 242600054,B,5,B 5,Bachstraße,2,412,4,79.0,,0,,"LINESTRING (10.019875 53.581440,10.019872 53.581491,10.019865 53.581517,10.019855 53.581546,10.019729 53.581765,10.019669 53.581859,10.019631 53.581915,10.019606 53.581953,10.019591 53.581977,10.019580 53.582000,10.019555 53.582059,10.019535 53.582110)",EPSG:4326
242600048 242600054,B,5,B 5,Bachstraße,2,414,4,79.0,,0,,"LINESTRING (10.019535 53.582110,10.019528 53.582127)",EPSG:4326
242600054 242600094,B,5,B 5,Barmbeker Straße,2,412,4,2044.0,,0,,"LINESTRING (10.019528 53.582127,10.019515 53.582161,10.019495 53.582211,10.019473 53.582270,10.019456 53.582318,10.019433 53.582391,10.019409 53.582470,10.019388 53.582537,10.019357 53.582649,10.019326 53.582755,10.019314 53.582802,10.019283 53.582920,10.019274 53.582954,10.019241 53.583055,10.019233 53.583127,10.019211 53.583238,10.019091 53.583667,10.019070 53.583741,10.019035 53.583867,10.018997 53.583995,10.018979 53.584050,10.018934 53.584184,10.018916 53.584234,10.018888 53.584309,10.018858 53.584386,10.018849 53.584406)",EPSG:4326
242600054 242600094,B,5,B 5,Barmbeker Straße,2,412,4,2044.0,,0,,"LINESTRING (10.018849 53.584406,10.018811 53.584482,10.018778 53.584551,10.018743 53.584616,10.018702 53.584695,10.018648 53.584789,10.018549 53.584954,10.018472 53.585084,10.018400 53.585202,10.018324 53.585328,10.018273 53.585411,10.018226 53.585488,10.018158 53.585599,10.018111 53.585675,10.018072 53.585737,10.018016 53.585825,10.017906 53.585983,10.017882 53.586018,10.017852 53.586061,10.017817 53.586109,10.017738 53.586232,10.017671 53.586338,10.017604 53.586441,10.017584 53.586493,10.017524 53.586631,10.017446 53.586746,10.017378 53.586843,10.017333 53.586906,10.017292 53.586965,10.017207 53.587080,10.017158 53.587152,10.017073 53.587271,10.017022 53.587339,10.016997 53.587378,10.016863 53.587578,10.016774 53.587711)",EPSG:4326
242600054 242600094,B,5,B 5,Barmbeker Straße,2,410,4,2044.0,,0,,"LINESTRING (10.016774 53.587711,10.016740 53.587760,10.016696 53.587824,10.016646 53.587897,10.016615 53.587940,10.016565 53.588012,10.016525 53.588065,10.016475 53.588128,10.016451 53.588155,10.016420 53.588190,10.016381 53.588232,10.016314 53.588301,10.016246 53.588366,10.016167 53.588439,10.016098 53.588499,10.016045 53.588544,10.015974 53.588603,10.015905 53.588658,10.015815 53.588725,10.015787 53.588746,10.015755 53.588768,10.015715 53.588796,10.015669 53.588827,10.015644 53.588845,10.015575 53.588891,10.015446 53.588973,10.015392 53.589004,10.015123 53.589153,10.015059 53.589187,10.014909 53.589264,10.014819 53.589309,10.014682 53.589374,10.014563 53.589428,10.014462 53.589472,10.014337 53.589523,10.014225 53.589567,10.014000 53.589656,10.013706 53.589772,10.013331 53.589920,10.012959 53.590082,10.012835 53.590129,10.012709 53.590171,10.012632 53.590191,10.012579 53.590205,10.012503 53.590223,10.012437 53.590239,10.012371 53.590254,10.012300 53.590269,10.012188 53.590291,10.012010 53.590324,10.011962 53.590332,10.011845 53.590351,10.011771 53.590363,10.011715 53.590371,10.011674 53.590378,10.011630 53.590385,10.011595 53.590390,10.011564 53.590396,10.011491 53.590412,10.011319 53.590451,10.011067 53.590509,10.010849 53.590560,10.010565 53.590626)",EPSG:4326
242600054 242600094,B,5,B 5,Barmbeker Straße,2,409,4,2044.0,,0,,"LINESTRING (10.010565 53.590626,10.009660 53.590837,10.009522 53.590869,10.009357 53.590908,10.009150 53.590956,10.009037 53.590983,10.008915 53.591011,10.008803 53.591038,10.008042 53.591215,10.007452 53.591354,10.007368 53.591374,10.007290 53.591394,10.007212 53.591415,10.007089 53.591449,10.006926 53.591492,10.006817 53.591518,10.006791 53.591528,10.006715 53.591563,10.006663 53.591579,10.006603 53.591596,10.006374 53.591649,10.006308 53.591662,10.006222 53.591677,10.006137 53.591693,10.006084 53.591701,10.006020 53.591710,10.005961 53.591719,10.005890 53.591730,10.005815 53.591743,10.005719 53.591761,10.005650 53.591775,10.005540 53.591800,10.004636 53.592010,10.003530 53.592268,10.003416 53.592295,10.003253 53.592336,10.002972 53.592408,10.002891 53.592429,10.002622 53.592489,10.002493 53.592521,10.002277 53.592580,10.001917 53.592678,10.001897 53.592683)",EPSG:4326
242600054 242600094,B,5,B 5,Barmbeker Straße,2,409,4,2044.0,,0,,"LINESTRING (10.001897 53.592683,10.001680 53.592739,10.001493 53.592788,10.001307 53.592835,10.001123 53.592884,10.001065 53.592899,10.001020 53.592912,10.000961 53.592932,10.000902 53.592956,10.000858 53.592976,10.000816 53.592998,10.000778 53.593018,10.000743 53.593038,10.000720 53.593053,10.000697 53.593071,10.000625 53.593129,10.000577 53.593176,10.000541 53.593213,10.000508 53.593249,10.000490 53.593272,10.000472 53.593294,10.000437 53.593341,10.000416 53.593374,10.000399 53.593402,10.000378 53.593439,10.000361 53.593472,10.000345 53.593509,10.000329 53.593545,10.000314 53.593587,10.000290 53.593656,10.000264 53.593740,10.000238 53.593821,10.000215 53.593894,10.000164 53.594071,10.000129 53.594179,10.000121 53.594202,10.000108 53.594235,10.000091 53.594266,10.000076 53.594290,10.000064 53.594307)",EPSG:4326
242500072 242500221,B,5,B 5,Hudtwalckerstraße,2,409,4,372.0,,0,,"LINESTRING (9.998471 53.594460,9.998338 53.594445,9.998214 53.594433,9.997890 53.594403,9.997714 53.594387,9.997616 53.594379,9.997502 53.594370,9.997395 53.594362,9.997335 53.594356,9.997260 53.594346,9.997177 53.594334,9.997056 53.594316)",EPSG:4326
242500072 242500221,B,5,B 5,Hudtwalckerstraße,2,409,4,372.0,,0,,"LINESTRING (9.997056 53.594316,9.997035 53.594312,9.996970 53.594301,9.996918 53.594292,9.996853 53.594281,9.996818 53.594273,9.996770 53.594261,9.996704 53.594244,9.996554 53.594195,9.996449 53.594157,9.996282 53.594095,9.996168 53.594048,9.996067 53.594008,9.995791 53.593901)",EPSG:4326
242500072 242500221,B,5,B 5,Hudtwalckerstraße,2,409,4,372.0,,0,,"LINESTRING (9.995791 53.593901,9.995788 53.593900,9.995514 53.593798,9.995333 53.593732,9.995235 53.593696,9.995107 53.593648,9.994911 53.593574,9.994779 53.593525,9.994603 53.593457,9.994499 53.593416)",EPSG:4326
242500072 242500221,B,5,B 5,Hudtwalckerstraße,2,409,4,372.0,,0,,"LINESTRING (9.994499 53.593416,9.994470 53.593405,9.994327 53.593348,9.994169 53.593289,9.994074 53.593253,9.993964 53.593208,9.993859 53.593166,9.993721 53.593108,9.993656 53.593081)",EPSG:4326
242500072 242500221,B,5,B 5,Hudtwalckerstraße,2,404,4,372.0,,0,,"LINESTRING (9.993656 53.593081,9.993582 53.593051,9.993495 53.593014)",EPSG:4326
242500027 242500259,B,5,B 5,Heinickestraße,2,404,4,115.0,,0,,"LINESTRING (9.990909 53.593079,9.990842 53.593092,9.990779 53.593102,9.990720 53.593111,9.990654 53.593119,9.990600 53.593125,9.990541 53.593129,9.990428 53.593133,9.990321 53.593135,9.990110 53.593140,9.989906 53.593145,9.989675 53.593150,9.989403 53.593155,9.989267 53.593156,9.989213 53.593155,9.989166 53.593153)",EPSG:4326
242500251 242500253,B,5,B 5,Eimsbütteler Marktplatz,2,304,3,274.0,,0,,"LINESTRING (9.946345 53.573273,9.946231 53.573257,9.946088 53.573236,9.945950 53.573213,9.945762 53.573179,9.945660 53.573161,9.945556 53.573140,9.945314 53.573090)",EPSG:4326
242500111 242500030,B,5,B 5,Eppendorfer Landstraße,2,404,4,54.0,,0,,"LINESTRING (9.988923 53.592875,9.988766 53.592694,9.988709 53.592626,9.988693 53.592610,9.988676 53.592595,9.988662 53.592585,9.988647 53.592575,9.988630 53.592566,9.988608 53.592555,9.988579 53.592545,9.988551 53.592537,9.988525 53.592531,9.988502 53.592526,9.988483 53.592523,9.988433 53.592518)",EPSG:4326
242500030 242500031,B,5,B 5,Martinistraße,2,403,4,86.0,,0,,"LINESTRING (9.988433 53.592518,9.988355 53.592513,9.988119 53.592501,9.987466 53.592482,9.987410 53.592481,9.987362 53.592479,9.987307 53.592476,9.987251 53.592469,9.987185 53.592459)",EPSG:4326
242500031 242500006,B,5,B 5,Schottmüllerstraße,2,403,4,358.0,,0,,"LINESTRING (9.987185 53.592459,9.987131 53.592445,9.987085 53.592433,9.987053 53.592422,9.987022 53.592411,9.986959 53.592383,9.986908 53.592358,9.986824 53.592309,9.986333 53.592006,9.984781 53.591048,9.984574 53.590910,9.984474 53.590836,9.984399 53.590777,9.984316 53.590712,9.984203 53.590626,9.984153 53.590592,9.984045 53.590516,9.983843 53.590381,9.983775 53.590339,9.983610 53.590242,9.983503 53.590188,9.983407 53.590143)",EPSG:4326
242600037 242600038,B,75,B 75,Bürgerweide,2,117,1,494.0,,0,,"LINESTRING (10.025847 53.551848,10.025765 53.551968,10.025732 53.552036,10.025704 53.552107,10.025678 53.552187,10.025667 53.552236,10.025658 53.552294,10.025643 53.552659)",EPSG:4326
242600037 242600038,B,75,B 75,Bürgerweide,2,119,1,494.0,,0,,"LINESTRING (10.025643 53.552659,10.025642 53.552662,10.025649 53.552758)",EPSG:4326
242600037 242600038,B,75,B 75,Bürgerweide,2,119,1,494.0,,0,,"LINESTRING (10.025649 53.552758,10.025656 53.552858,10.025657 53.552928,10.025655 53.552978,10.025659 53.553029,10.025671 53.553089,10.025696 53.553182,10.025716 53.553239,10.025740 53.553299,10.025762 53.553350,10.025791 53.553415,10.025840 53.553514,10.025841 53.553518)",EPSG:4326
242600126 242600003,B,4,B 4,Billhorner Brückenstraße,2,104,1,849.0,,0,,"LINESTRING (10.027337 53.533262,10.027346 53.533273,10.027642 53.533595,10.027758 53.533718,10.027981 53.533963,10.028200 53.534200)",EPSG:4326
242500005 242500201,B,5,B 5,Gärtnerstraße,2,316,3,879.0,,0,,"LINESTRING (9.969594 53.584090,9.969456 53.584075,9.969362 53.584064,9.969256 53.584048,9.969134 53.584028,9.968985 53.584001,9.968918 53.583989,9.968854 53.583977,9.968770 53.583960,9.968722 53.583950,9.968683 53.583940,9.968619 53.583924,9.968519 53.583895,9.968441 53.583871,9.968379 53.583851,9.968323 53.583831,9.968265 53.583809,9.968197 53.583780,9.968134 53.583752,9.967996 53.583683,9.967918 53.583642,9.967852 53.583605,9.967771 53.583555,9.967709 53.583515,9.967665 53.583485,9.967615 53.583445,9.967564 53.583403,9.967507 53.583354,9.967464 53.583314,9.967355 53.583205,9.967305 53.583152,9.967260 53.583102,9.967183 53.583009,9.967135 53.582947,9.966881 53.582620,9.966848 53.582578,9.966760 53.582467,9.966680 53.582367,9.966515 53.582162,9.966452 53.582086,9.966419 53.582046,9.966384 53.582005,9.966345 53.581962,9.966281 53.581896,9.966237 53.581851,9.966198 53.581812,9.966163 53.581780,9.966136 53.581756,9.966095 53.581720,9.966042 53.581676,9.966003 53.581644,9.965953 53.581605,9.965915 53.581576,9.965847 53.581525,9.965755 53.581461,9.965593 53.581352,9.965469 53.581268,9.965341 53.581182,9.965218 53.581099,9.965087 53.581009,9.964892 53.580877,9.964786 53.580805,9.964757 53.580785,9.964734 53.580768,9.964709 53.580747,9.964650 53.580698,9.964602 53.580655,9.964565 53.580623,9.964520 53.580578,9.964472 53.580527,9.964445 53.580496,9.964411 53.580455,9.964371 53.580404,9.964325 53.580338,9.964249 53.580225,9.964219 53.580179,9.964193 53.580139,9.964150 53.580077,9.964115 53.580024,9.964039 53.579912,9.963972 53.579816,9.963903 53.579721,9.963754 53.579519,9.963649 53.579391,9.963560 53.579307,9.963502 53.579258,9.963397 53.579160,9.963290 53.579031,9.963076 53.578820,9.962877 53.578629,9.962695 53.578450,9.962588 53.578344,9.962513 53.578270,9.962212 53.577967,9.962091 53.577840)",EPSG:4326
242500201 242500258,B,5,B 5,Im Gehölz,2,305,3,329.0,,0,,"LINESTRING (9.962091 53.577840,9.961982 53.577722,9.961876 53.577609,9.961827 53.577556,9.961767 53.577487,9.961716 53.577426,9.961664 53.577362,9.961613 53.577297,9.961574 53.577246,9.961527 53.577182,9.961482 53.577118,9.961420 53.577023,9.961346 53.576905,9.961289 53.576810,9.961183 53.576620,9.961138 53.576536,9.961086 53.576433,9.961050 53.576364,9.960990 53.576257,9.960962 53.576215,9.960931 53.576172,9.960898 53.576128,9.960862 53.576084,9.960804 53.576023,9.960728 53.575945,9.960697 53.575919,9.960664 53.575894,9.960580 53.575831,9.960506 53.575774,9.960399 53.575701,9.960180 53.575562,9.960128 53.575529,9.960082 53.575496,9.960047 53.575469,9.960011 53.575440,9.959947 53.575380,9.959899 53.575329,9.959854 53.575281,9.959816 53.575237)",EPSG:4326
242500258 242500203,B,5,B 5,Schulweg,2,305,3,335.0,,0,,"LINESTRING (9.959816 53.575237,9.959749 53.575134,9.959692 53.575032,9.959618 53.574896,9.959550 53.574770,9.959512 53.574717,9.959436 53.574633)",EPSG:4326
242500258 242500203,B,5,B 5,Schulweg,2,306,3,335.0,,0,,"LINESTRING (9.959436 53.574633,9.959435 53.574632,9.959341 53.574519,9.959260 53.574386,9.959230 53.574337,9.959133 53.574184,9.959095 53.574124,9.959051 53.574054,9.958962 53.573913,9.958924 53.573855,9.958876 53.573780,9.958818 53.573690,9.958775 53.573623,9.958713 53.573531,9.958657 53.573452,9.958614 53.573391,9.958569 53.573332,9.958537 53.573292,9.958500 53.573244,9.958464 53.573203,9.958395 53.573122,9.958328 53.573046,9.958251 53.572962,9.958172 53.572875,9.958108 53.572804,9.957996 53.572680,9.957943 53.572621,9.957878 53.572543,9.957825 53.572477)",EPSG:4326
242500203 242500033,B,5,B 5,Doormannsweg,2,307,3,263.0,,0,,"LINESTRING (9.957825 53.572477,9.957654 53.572250,9.957537 53.572089,9.957422 53.571933,9.957328 53.571804,9.957210 53.571644,9.957098 53.571491,9.957017 53.571381,9.956948 53.571287,9.956875 53.571188,9.956813 53.571104,9.956645 53.570875,9.956596 53.570811,9.956555 53.570761,9.956519 53.570722,9.956455 53.570653,9.956276 53.570479,9.956247 53.570457,9.956055 53.570369)",EPSG:4326
242500033 242500202,B,5,B 5,Fruchtallee,2,306,3,594.0,,0,,"LINESTRING (9.956055 53.570369,9.955887 53.570431,9.955329 53.570558,9.954965 53.570649,9.954546 53.570774,9.954326 53.570842,9.953909 53.570990,9.953578 53.571111,9.952969 53.571330,9.952534 53.571487,9.952418 53.571531,9.952312 53.571572,9.952146 53.571640,9.951921 53.571746,9.951739 53.571838,9.951597 53.571914,9.951405 53.572023,9.951177 53.572151,9.950344 53.572623,9.950016 53.572804,9.949689 53.572977,9.949213 53.573217,9.949087 53.573276,9.948975 53.573323,9.948897 53.573350,9.948769 53.573386)",EPSG:4326
242500251 242500253,B,5,B 5,Eimsbütteler Marktplatz,2,304,3,274.0,,0,,"LINESTRING (9.945314 53.573090,9.944734 53.572971,9.944306 53.572878,9.943862 53.572780,9.943767 53.572760,9.943727 53.572753,9.943699 53.572748,9.943654 53.572741,9.943616 53.572737,9.943575 53.572732,9.943538 53.572729,9.943450 53.572722,9.943388 53.572718,9.943340 53.572716,9.943215 53.572710,9.943124 53.572707,9.943047 53.572705,9.942963 53.572702,9.942890 53.572702,9.942811 53.572702)",EPSG:4326
242500251 242500253,B,5,B 5,Eimsbütteler Marktplatz,2,304,3,274.0,,0,,"LINESTRING (9.942811 53.572702,9.942796 53.572702,9.942717 53.572704,9.942614 53.572709,9.942453 53.572718,9.942343 53.572727)",EPSG:4326
242600003 242600034,B,75,B 75,Billhorner Brückenstraße,2,132,1,136.0,,0,,"LINESTRING (10.032670 53.540191,10.033170 53.540745,10.033227 53.540811,10.033269 53.540861,10.033303 53.540903,10.033344 53.540964,10.033369 53.541007,10.033391 53.541050,10.033418 53.541110,10.033430 53.541159,10.033445 53.541226,10.033454 53.541282,10.033455 53.541295)",EPSG:4326
242600294 242600018,B,5,B 5,Schürbeker Straße,2,415,4,80.0,,0,,"LINESTRING (10.026702 53.569174,10.026725 53.569244,10.026830 53.569585,10.026928 53.569883)",EPSG:4326
242600034 242600036,B,75,B 75,Heidenkampsweg,2,132,1,1228.0,,0,,"LINESTRING (10.033455 53.541295,10.033459 53.541379,10.033430 53.541637,10.033387 53.541747,10.033319 53.541858,10.033077 53.542164,10.032881 53.542413)",EPSG:4326
242600034 242600036,B,75,B 75,Heidenkampsweg,2,117,1,1228.0,,0,,"LINESTRING (10.032881 53.542413,10.032881 53.542414,10.032719 53.542616)",EPSG:4326
242600034 242600036,B,75,B 75,Heidenkampsweg,2,117,1,1228.0,,0,,"LINESTRING (10.032719 53.542616,10.032680 53.542665,10.032163 53.543259,10.032102 53.543386,10.031498 53.544122,10.031060 53.544682,10.030956 53.544784,10.030698 53.545108,10.030628 53.545214,10.030557 53.545325,10.030500 53.545426,10.029975 53.546094,10.029810 53.546279,10.029208 53.547053,10.028964 53.547340,10.028650 53.547739,10.028574 53.547885,10.028495 53.548005,10.028246 53.548316,10.028074 53.548523,10.027916 53.548699,10.027396 53.549357,10.027203 53.549613,10.027080 53.549791,10.026831 53.550241,10.026726 53.550449,10.026719 53.550463)",EPSG:4326
242600037 242600038,B,75,B 75,Bürgerweide,2,120,1,494.0,,0,,"LINESTRING (10.025841 53.553518,10.025914 53.553687,10.025980 53.553849,10.026151 53.554344,10.026191 53.554447,10.026268 53.554607,10.026288 53.554647,10.026339 53.554739,10.026379 53.554831,10.026417 53.554934,10.026445 53.555019,10.026490 53.555130,10.026529 53.555215,10.026603 53.555359,10.026692 53.555508,10.026753 53.555599,10.026813 53.555678,10.026912 53.555807,10.026975 53.555879,10.027083 53.555992,10.027182 53.556128)",EPSG:4326
242600038 242600039,B,75,B 75,Wallstraße,2,120,1,106.0,,0,,"LINESTRING (10.027182 53.556128,10.027030 53.556247,10.026902 53.556333,10.026561 53.556557)",EPSG:4326
242600038 242600039,B,75,B 75,Wallstraße,2,416,4,106.0,,0,,"LINESTRING (10.026561 53.556557,10.026560 53.556558,10.026522 53.556582,10.026484 53.556605,10.026399 53.556659,10.026276 53.556735,10.026159 53.556806,10.026107 53.556834)",EPSG:4326
242600039 242600040,B,75,B 75,Steinhauerdamm,2,416,4,227.0,,0,,"LINESTRING (10.026107 53.556834,10.026124 53.556849)",EPSG:4326
242600039 242600040,B,75,B 75,Steinhauerdamm,2,417,4,227.0,,0,,"LINESTRING (10.026124 53.556849,10.026153 53.556873,10.026176 53.556897,10.026194 53.556921,10.026223 53.557036,10.026236 53.557129,10.026249 53.557215,10.026256 53.557304,10.026255 53.557384,10.026255 53.557423,10.026253 53.557454,10.026248 53.557501,10.026228 53.557594,10.026216 53.557648,10.026199 53.557714)",EPSG:4326
242600039 242600040,B,75,B 75,Steinhauerdamm,2,417,4,227.0,,0,,"LINESTRING (10.026199 53.557714,10.026136 53.557965,10.026037 53.558355,10.025954 53.558673,10.025922 53.558844)",EPSG:4326
242600040 242600004,B,75,B 75,Lübecker Straße,2,417,4,833.0,,0,,"LINESTRING (10.025922 53.558844,10.025968 53.558853,10.026030 53.558866,10.026099 53.558882,10.026197 53.558915,10.026260 53.558941,10.026431 53.559016,10.026659 53.559117,10.026779 53.559171,10.026821 53.559192,10.026874 53.559220)",EPSG:4326
