{http://www.deegree.org/app}abs,{http://www.deegree.org/app}strassenart,{http://www.deegree.org/app}strassennummer,{http://www.deegree.org/app}strasse,{http://www.deegree.org/app}strassenname,{http://www.deegree.org/app}landesschluessel,{http://www.deegree.org/app}gemeindeschluessel,{http://www.deegree.org/app}kreisschluessel,{http://www.deegree.org/app}abschnittslaenge,{http://www.deegree.org/app}laengenherkunft,{http://www.deegree.org/app}ast,{http://www.deegree.org/app}europastrasse,{http://www.deegree.org/app}geom,CRS
242600017C 242600017D,B,5,B 5,Bergedorfer Straße,2,130,1,678.0,,0,,"LINESTRING (10.096865 53.540096,10.096633 53.540141,10.096447 53.540183,10.096338 53.540209,10.096115 53.540266,10.096069 53.540278,10.096021 53.540292,10.095967 53.540307,10.095907 53.540325,10.095732 53.540380,10.095595 53.540424,10.095537 53.540442,10.095398 53.540489,10.094903 53.540661,10.094651 53.540750,10.094466 53.540816,10.094007 53.540978,10.093658 53.541102,10.093504 53.541158,10.093410 53.541192,10.093263 53.541245,10.092883 53.541384,10.092785 53.541419,10.092623 53.541478,10.092495 53.541524,10.091755 53.541798,10.090727 53.542183)",EPSG:4326
232600074 232600072,B,433,B 433,Zeppelinstraße,2,431,4,779.0,,0,,"LINESTRING (10.008699 53.627583,10.008671 53.627764,10.008623 53.628124,10.008606 53.628365,10.008601 53.628452)",EPSG:4326
232600074 232600072,B,433,B 433,Zeppelinstraße,2,431,4,779.0,,0,,"LINESTRING (10.008601 53.628452,10.008597 53.628531,10.008596 53.628680,10.008603 53.629062,10.008620 53.629332,10.008626 53.629433,10.008637 53.629549,10.008666 53.629773,10.008674 53.629825)",EPSG:4326
232600074 232600072,B,433,B 433,Zeppelinstraße,2,431,4,779.0,,0,,"LINESTRING (10.008674 53.629825,10.008709 53.630047,10.008778 53.630405,10.008830 53.630618,10.008878 53.630805,10.008889 53.630853,10.008934 53.631037,10.008989 53.631244,10.009064 53.631526,10.009098 53.631649)",EPSG:4326
232600074 232600072,B,433,B 433,Zeppelinstraße,2,431,4,779.0,,0,,"LINESTRING (10.009098 53.631649,10.009117 53.631721,10.009142 53.631811,10.009216 53.632089,10.009254 53.632244,10.009287 53.632387,10.009319 53.632520,10.009389 53.632847,10.009423 53.633031,10.009433 53.633081,10.009460 53.633232,10.009497 53.633475,10.009522 53.633657,10.009541 53.633807,10.009566 53.634017,10.009592 53.634268,10.009596 53.634315,10.009610 53.634541)",EPSG:4326
232600072M 232600072N,B,433,B 433,Zeppelinstraße,2,431,4,893.0,,0,,"LINESTRING (10.009122 53.630268,10.009147 53.630307,10.009181 53.630398,10.009564 53.631954)",EPSG:4326
232600072M 232600072N,B,433,B 433,Zeppelinstraße,2,431,4,893.0,,0,,"LINESTRING (10.009564 53.631954,10.009576 53.632002,10.009662 53.632344,10.009919 53.633406,10.009975 53.633669,10.010020 53.633905,10.010032 53.633982,10.010028 53.634062,10.010016 53.634144,10.009896 53.635614,10.009861 53.635801,10.009836 53.635927,10.009815 53.636048,10.009799 53.636150,10.009792 53.636272,10.009756 53.636679,10.009736 53.636831,10.009719 53.636974,10.009696 53.637105,10.009668 53.637235,10.009633 53.637377,10.009596 53.637502,10.009549 53.637626,10.009505 53.637751,10.009448 53.637880,10.009391 53.637987,10.009242 53.638209)",EPSG:4326
242600016P 242600016Q,B,5,B 5,Bergedorfer Straße,2,128,1,483.0,,0,,"LINESTRING (10.077364 53.547625,10.078165 53.547300,10.078389 53.547207,10.078736 53.547065,10.079131 53.546900,10.079241 53.546853,10.079513 53.546734,10.079856 53.546579,10.080283 53.546374,10.080370 53.546329,10.080475 53.546271)",EPSG:4326
242600016P 242600016Q,B,5,B 5,Bergedorfer Straße,2,128,1,483.0,,0,,"LINESTRING (10.080475 53.546271,10.080670 53.546161,10.080840 53.546068,10.080975 53.545994,10.081392 53.545768,10.081554 53.545683,10.081761 53.545572,10.081908 53.545493,10.082041 53.545423,10.082165 53.545357,10.082244 53.545315)",EPSG:4326
242600016P 242600016Q,B,5,B 5,Bergedorfer Straße,2,128,1,483.0,,0,,"LINESTRING (10.082244 53.545315,10.082255 53.545309,10.082316 53.545276,10.082361 53.545253,10.082457 53.545201,10.082560 53.545146,10.082630 53.545109,10.082698 53.545073,10.082763 53.545038,10.082802 53.545016,10.082858 53.544988,10.082897 53.544970,10.082922 53.544960,10.082953 53.544948,10.082982 53.544939,10.083019 53.544930,10.083059 53.544927,10.083065 53.544926)",EPSG:4326
232500025G 232500025H,B,433,B 433,Swebenweg,2,318,3,80.0,,0,,"LINESTRING (9.949570 53.649416,9.949367 53.649471,9.949165 53.649517,9.948906 53.649573,9.948828 53.649589,9.948780 53.649606,9.948752 53.649620,9.948717 53.649642,9.948703 53.649660,9.948690 53.649685,9.948684 53.649709,9.948676 53.649733)",EPSG:4326
242600129E 242600129F,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,501.0,,0,,"LINESTRING (10.019805 53.517629,10.019176 53.517640,10.018340 53.517643,10.017799 53.517630,10.017319 53.517620,10.016807 53.517603,10.016222 53.517578,10.015400 53.517526,10.015101 53.517511,10.014934 53.517507,10.014796 53.517510,10.014661 53.517523)",EPSG:4326
242600129E 242600129F,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,501.0,,0,,"LINESTRING (10.014661 53.517523,10.014644 53.517525,10.014619 53.517533)",EPSG:4326
242600129E 242600129F,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,501.0,,0,,"LINESTRING (10.014619 53.517533,10.014442 53.517589,10.014318 53.517667,10.014252 53.517756)",EPSG:4326
242600129E 242600129F,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,501.0,,0,,"LINESTRING (10.014252 53.517756,10.014224 53.517794,10.014210 53.517909,10.014227 53.518017,10.014300 53.518103,10.014370 53.518161,10.014478 53.518228,10.014559 53.518273,10.014713 53.518327,10.014877 53.518376,10.015133 53.518436,10.015320 53.518475)",EPSG:4326
242600017 242600016,B,5,B 5,Bergedorfer Straße,2,130,1,1285.0,,0,,"LINESTRING (10.099603 53.538958,10.099344 53.539043,10.099150 53.539107,10.098324 53.539379,10.098004 53.539484,10.097606 53.539617)",EPSG:4326
242600017 242600016,B,5,B 5,Bergedorfer Straße,2,128,1,1285.0,,0,,"LINESTRING (10.097606 53.539617,10.097606 53.539617,10.097153 53.539770,10.096816 53.539885,10.096380 53.540032,10.095810 53.540228,10.095444 53.540354,10.095017 53.540503,10.094864 53.540556,10.094678 53.540622,10.094504 53.540684,10.094300 53.540757,10.093964 53.540876,10.093788 53.540938,10.093559 53.541021,10.093265 53.541125,10.093006 53.541219,10.092718 53.541324,10.092600 53.541368,10.092453 53.541422,10.092281 53.541485,10.092130 53.541541,10.091922 53.541618,10.091633 53.541725,10.091460 53.541789,10.091292 53.541852,10.091115 53.541919,10.091021 53.541954,10.090859 53.542016,10.090611 53.542109,10.090277 53.542236,10.090082 53.542310,10.089775 53.542427,10.089649 53.542475,10.089448 53.542553,10.089253 53.542628,10.089107 53.542684,10.088976 53.542735,10.088800 53.542804,10.088677 53.542852,10.088518 53.542914,10.088390 53.542965,10.088195 53.543041,10.087998 53.543117,10.087823 53.543187,10.087677 53.543245,10.087486 53.543321,10.087419 53.543347,10.087306 53.543392,10.087016 53.543507,10.086881 53.543563,10.086627 53.543665,10.086466 53.543730,10.086302 53.543797,10.086145 53.543862,10.086037 53.543908,10.085966 53.543938,10.085798 53.544007,10.085495 53.544135,10.085401 53.544176,10.085326 53.544209,10.085117 53.544298,10.084989 53.544353,10.084856 53.544411,10.084592 53.544524,10.084417 53.544600,10.084326 53.544641,10.084161 53.544716,10.083516 53.545015,10.083219 53.545151)",EPSG:4326
232600074I 232600074J,B,433,B 433,Zeppelinstraße,2,431,4,237.0,,0,,"LINESTRING (10.009066 53.627740,10.008988 53.627991,10.008935 53.628196,10.008887 53.628400,10.008869 53.628593,10.008836 53.628924,10.008802 53.629408,10.008792 53.629555,10.008791 53.629683,10.008800 53.629812)",EPSG:4326
232600072C 232600072D,B,433,B 433,Zeppelinstraße,2,432,4,522.0,,0,,"LINESTRING (10.008091 53.639040,10.008248 53.638919,10.008396 53.638788,10.008591 53.638611,10.008745 53.638448,10.008859 53.638309,10.008969 53.638161,10.009055 53.638017,10.009174 53.637765)",EPSG:4326
232600072C 232600072D,B,433,B 433,Zeppelinstraße,2,431,4,522.0,,0,,"LINESTRING (10.009174 53.637765,10.009207 53.637696,10.009277 53.637518,10.009330 53.637318,10.009352 53.637177,10.009364 53.637017,10.009348 53.636741,10.009346 53.636696)",EPSG:4326
232600072C 232600072D,B,433,B 433,Zeppelinstraße,2,431,4,522.0,,0,,"LINESTRING (10.009346 53.636696,10.009315 53.635872,10.009303 53.635772,10.009281 53.635693,10.009248 53.635616,10.009205 53.635539,10.009158 53.635480,10.009097 53.635421,10.009033 53.635368,10.008946 53.635314)",EPSG:4326
232600072C 232600072D,B,433,B 433,Zeppelinstraße,2,431,4,522.0,,0,,"LINESTRING (10.008946 53.635314,10.008940 53.635310,10.008791 53.635238,10.008681 53.635197,10.008582 53.635167,10.008403 53.635131,10.008289 53.635116,10.008168 53.635108,10.008022 53.635101,10.007899 53.635095,10.007798 53.635089)",EPSG:4326
242600017P 242600017Q,B,5,B 5,Bergedorfer Straße,2,130,1,651.0,,0,,"LINESTRING (10.091027 53.541837,10.091786 53.541552,10.092457 53.541306,10.092891 53.541148,10.093764 53.540834,10.095022 53.540388,10.095317 53.540275,10.095479 53.540211,10.095615 53.540156,10.095998 53.539991)",EPSG:4326
242600017P 242600017Q,B,5,B 5,Bergedorfer Straße,2,130,1,651.0,,0,,"LINESTRING (10.095998 53.539991,10.096232 53.539890,10.096423 53.539807,10.096559 53.539745,10.096717 53.539671,10.096983 53.539546,10.097156 53.539461,10.097272 53.539403,10.097504 53.539284,10.097629 53.539219,10.097814 53.539122,10.097923 53.539060,10.098030 53.538999,10.098151 53.538930,10.098274 53.538859)",EPSG:4326
242600017P 242600017Q,B,5,B 5,Bergedorfer Straße,2,130,1,651.0,,0,,"LINESTRING (10.098274 53.538859,10.098396 53.538790,10.098471 53.538746)",EPSG:4326
242600017P 242600017Q,B,5,B 5,Bergedorfer Straße,2,130,1,651.0,,0,,"LINESTRING (10.098471 53.538746,10.098608 53.538667,10.098686 53.538622,10.098839 53.538538,10.098914 53.538500,10.099062 53.538418)",EPSG:4326
242600017K 242600017L,B,5,B 5,Bergedorfer Straße,2,130,1,538.0,,0,,"LINESTRING (10.099366 53.538509,10.099405 53.538489,10.099451 53.538469,10.099494 53.538453,10.099551 53.538435,10.099601 53.538423,10.099696 53.538403,10.100140 53.538315)",EPSG:4326
242600017K 242600017L,B,5,B 5,Bergedorfer Straße,2,130,1,538.0,,0,,"LINESTRING (10.101202 53.538107,10.102090 53.537932,10.102473 53.537855,10.102561 53.537837,10.102652 53.537817,10.102862 53.537767,10.103051 53.537719,10.103217 53.537670,10.103456 53.537598,10.103879 53.537462,10.104600 53.537222,10.104796 53.537156,10.105079 53.537057,10.105385 53.536950,10.105598 53.536875,10.105834 53.536789,10.106006 53.536729,10.106170 53.536668,10.106704 53.536480)",EPSG:4326
222600003 222600004,B,432,B 432,Segeberger Chaussee,2,522,5,964.0,,0,,"LINESTRING (10.076743 53.713732,10.076907 53.713833,10.077090 53.713950,10.077576 53.714248,10.078524 53.714837,10.079381 53.715363)",EPSG:4326
222600003 222600004,B,432,B 432,Segeberger Chaussee,2,522,5,964.0,,0,,"LINESTRING (10.079381 53.715363,10.079905 53.715685,10.081522 53.716679)",EPSG:4326
222600003 222600004,B,432,B 432,Segeberger Chaussee,2,522,5,964.0,,0,,"LINESTRING (10.081522 53.716679,10.081547 53.716695,10.082497 53.717276,10.083629 53.717971,10.083987 53.718192,10.084689 53.718622,10.086900 53.719985)",EPSG:4326
222600001 222600002,B,432,B 432,Segeberger Chaussee,2,522,5,294.0,,0,,"LINESTRING (10.070629 53.709973,10.071121 53.710284,10.071518 53.710529,10.072304 53.711011,10.072922 53.711387,10.073620 53.711819)",EPSG:4326
222600001 222600002,B,432,B 432,Segeberger Chaussee,2,522,5,294.0,,0,,"LINESTRING (10.073620 53.711819,10.073725 53.711884)",EPSG:4326
242600016G 242600016H,B,5,B 5,Bergedorfer Straße,2,128,1,673.0,,0,,"LINESTRING (10.090727 53.542184,10.090185 53.542390,10.089889 53.542504,10.089672 53.542586,10.089586 53.542619,10.089420 53.542683,10.089265 53.542744,10.089050 53.542827,10.088630 53.542992,10.088420 53.543074,10.088295 53.543122,10.088136 53.543184,10.087847 53.543299,10.087569 53.543410,10.087126 53.543588,10.086838 53.543704,10.086476 53.543850,10.086317 53.543915,10.086095 53.544007,10.085932 53.544074,10.085878 53.544099,10.085809 53.544130,10.085760 53.544153,10.085702 53.544183,10.085653 53.544208,10.085611 53.544230,10.085572 53.544253,10.085519 53.544283,10.085463 53.544317,10.085419 53.544345,10.085365 53.544378,10.085317 53.544408,10.085253 53.544451,10.085197 53.544492,10.085162 53.544519,10.085129 53.544546,10.085068 53.544603,10.085001 53.544669,10.084951 53.544726,10.084914 53.544773,10.084891 53.544802,10.084877 53.544826,10.084849 53.544875,10.084825 53.544921,10.084793 53.544986,10.084752 53.545078)",EPSG:4326
242600016G 242600016H,B,5,B 5,Bergedorfer Straße,2,128,1,673.0,,0,,"LINESTRING (10.084752 53.545078,10.084746 53.545092,10.084733 53.545131,10.084717 53.545186,10.084702 53.545239,10.084687 53.545293,10.084680 53.545321,10.084673 53.545346,10.084660 53.545402,10.084645 53.545458,10.084629 53.545510,10.084616 53.545545,10.084606 53.545571,10.084582 53.545617,10.084565 53.545646,10.084548 53.545670,10.084528 53.545698,10.084506 53.545727,10.084499 53.545733)",EPSG:4326
242600016G 242600016H,B,5,B 5,Bergedorfer Straße,2,128,1,673.0,,0,,"LINESTRING (10.084452 53.545779,10.084440 53.545791,10.084410 53.545816,10.084376 53.545844,10.084349 53.545862,10.084290 53.545901,10.084252 53.545923,10.084215 53.545943,10.084171 53.545966,10.084126 53.545987,10.084073 53.546010,10.084030 53.546027,10.083989 53.546041,10.083822 53.546088,10.083582 53.546146)",EPSG:4326
242600016I 242600016J,B,5,B 5,Bergedorfer Straße,2,128,1,461.0,,0,,"LINESTRING (10.083562 53.546044,10.083819 53.545983,10.083858 53.545972,10.083896 53.545959,10.083954 53.545939,10.084015 53.545915,10.084046 53.545902)",EPSG:4326
242600016I 242600016J,B,5,B 5,Bergedorfer Straße,2,128,1,461.0,,0,,"LINESTRING (10.084046 53.545902,10.084084 53.545886,10.084117 53.545871,10.084144 53.545856,10.084197 53.545824,10.084237 53.545799,10.084268 53.545778,10.084296 53.545755,10.084330 53.545725,10.084371 53.545683,10.084396 53.545652,10.084416 53.545624,10.084429 53.545603,10.084439 53.545577,10.084447 53.545546,10.084451 53.545519,10.084452 53.545487,10.084451 53.545468,10.084447 53.545445,10.084440 53.545423,10.084432 53.545402,10.084425 53.545387,10.084415 53.545370,10.084402 53.545349,10.084384 53.545325,10.084368 53.545307,10.084349 53.545287,10.084328 53.545270,10.084302 53.545251,10.084273 53.545232,10.084231 53.545209,10.084206 53.545196,10.084181 53.545184,10.084157 53.545174,10.084135 53.545164,10.084108 53.545155,10.084087 53.545149,10.084055 53.545141,10.084033 53.545135,10.084013 53.545131,10.083991 53.545127,10.083965 53.545123,10.083933 53.545119,10.083893 53.545116,10.083835 53.545115,10.083783 53.545118,10.083741 53.545123,10.083664 53.545133,10.083590 53.545147,10.083523 53.545162,10.083452 53.545181,10.083410 53.545194,10.083364 53.545210,10.083318 53.545228,10.082731 53.545505,10.082407 53.545657,10.082320 53.545697,10.081996 53.545849,10.081607 53.546029,10.080947 53.546335,10.080796 53.546402)",EPSG:4326
242600016I 242600016J,B,5,B 5,Bergedorfer Straße,2,128,1,461.0,,0,,"LINESTRING (10.080796 53.546402,10.080683 53.546453,10.080590 53.546493,10.080122 53.546687)",EPSG:4326
242600011T 242600011D,B,75,B 75,Wilhelmsburger Reichsstraße,2,134,1,430.0,,0,,"LINESTRING (10.027187 53.518625,10.027206 53.518587,10.027232 53.518534,10.027256 53.518479,10.027270 53.518429,10.027280 53.518382,10.027288 53.518337,10.027292 53.518288,10.027294 53.518245,10.027296 53.518206,10.027294 53.518174,10.027291 53.518143,10.027283 53.518106,10.027276 53.518072,10.027265 53.518033,10.027255 53.517998,10.027242 53.517966,10.027226 53.517927,10.027205 53.517882,10.027192 53.517856,10.027174 53.517825,10.027148 53.517785,10.027118 53.517743,10.027090 53.517708,10.027051 53.517665,10.027017 53.517629,10.026983 53.517597)",EPSG:4326
242600011T 242600011D,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,430.0,,0,,"LINESTRING (10.026983 53.517597,10.026966 53.517581,10.026924 53.517544,10.026884 53.517512,10.026848 53.517483,10.026807 53.517456,10.026745 53.517414,10.026697 53.517385,10.026631 53.517348,10.026576 53.517319,10.026516 53.517290,10.026453 53.517263,10.026393 53.517238,10.026311 53.517208,10.026241 53.517184,10.026169 53.517162,10.026111 53.517146,10.026037 53.517126,10.025975 53.517111,10.025904 53.517097,10.025835 53.517085,10.025772 53.517074,10.025710 53.517066,10.025656 53.517059,10.025600 53.517054,10.025541 53.517048,10.025468 53.517044,10.025407 53.517041,10.025337 53.517039,10.025267 53.517039,10.025199 53.517040,10.025138 53.517042,10.025064 53.517045,10.024957 53.517051,10.024859 53.517060,10.024769 53.517069,10.024636 53.517085,10.024517 53.517101,10.024115 53.517159,10.023543 53.517245,10.023029 53.517322)",EPSG:4326
242600011T 242600011D,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,430.0,,0,,"LINESTRING (10.023029 53.517322,10.023020 53.517323,10.022677 53.517374)",EPSG:4326
242600011G 242600011S,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,648.0,,0,,"LINESTRING (10.029347 53.516692,10.029257 53.516724,10.029162 53.516756,10.029054 53.516791,10.028902 53.516837,10.028749 53.516882,10.028591 53.516927,10.028470 53.516959,10.028314 53.516999,10.028144 53.517040,10.028035 53.517065,10.027912 53.517092,10.027799 53.517116,10.027671 53.517141,10.027536 53.517167,10.027412 53.517190,10.027314 53.517206,10.027236 53.517218,10.027145 53.517232,10.027027 53.517246,10.026938 53.517256,10.026855 53.517265,10.026776 53.517273,10.026697 53.517280,10.026569 53.517288,10.026476 53.517294,10.026394 53.517298,10.026299 53.517302,10.026219 53.517303,10.026152 53.517304,10.026087 53.517304,10.026032 53.517303,10.025950 53.517302,10.025858 53.517299,10.025768 53.517296,10.025683 53.517292,10.025586 53.517287,10.025403 53.517276,10.025228 53.517266,10.025119 53.517260,10.025018 53.517254,10.024887 53.517249,10.024789 53.517247,10.024676 53.517245,10.024547 53.517247,10.024425 53.517250,10.024297 53.517253,10.024169 53.517258,10.024062 53.517264,10.023933 53.517272,10.023788 53.517284,10.023626 53.517301,10.023472 53.517318,10.023332 53.517336,10.023209 53.517351,10.023089 53.517367,10.022724 53.517418,10.022487 53.517449,10.022250 53.517479,10.021909 53.517518,10.021837 53.517525)",EPSG:4326
242600011G 242600011S,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,648.0,,0,,"LINESTRING (10.021837 53.517525,10.021699 53.517538,10.021519 53.517554,10.021287 53.517573,10.021115 53.517584,10.020901 53.517595,10.020635 53.517605,10.020353 53.517617,10.020135 53.517623,10.019948 53.517628,10.019806 53.517631)",EPSG:4326
242600011P 242600011B,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,747.0,,0,,"LINESTRING (10.019904 53.517434,10.020046 53.517431,10.020216 53.517426,10.020424 53.517419,10.020609 53.517412,10.020766 53.517405,10.020945 53.517397,10.021119 53.517387,10.021303 53.517376,10.021464 53.517363,10.021638 53.517348,10.021779 53.517334,10.021933 53.517319,10.022076 53.517303,10.022225 53.517284,10.022374 53.517265,10.022550 53.517241,10.022762 53.517210,10.022988 53.517175,10.023259 53.517133,10.023526 53.517092,10.024433 53.516946,10.025304 53.516797,10.025662 53.516734,10.025995 53.516677,10.026194 53.516642,10.026436 53.516601,10.026671 53.516559,10.026916 53.516516,10.027129 53.516478,10.027343 53.516440,10.027481 53.516414,10.027642 53.516382,10.027793 53.516350,10.027918 53.516322,10.028094 53.516279,10.028209 53.516248,10.028331 53.516215,10.028451 53.516178,10.028558 53.516143,10.028663 53.516108,10.028789 53.516064,10.028883 53.516031,10.028989 53.515992,10.029095 53.515950,10.029197 53.515908,10.029298 53.515865,10.029369 53.515834,10.029463 53.515791,10.029565 53.515743,10.029651 53.515700,10.029715 53.515666,10.029783 53.515629,10.029857 53.515588,10.029925 53.515550,10.029994 53.515508,10.030074 53.515460,10.030147 53.515415,10.030218 53.515369,10.030304 53.515310,10.030353 53.515274)",EPSG:4326
232600132 232600010,B,433,B 433,Zeppelinstraße,2,430,4,335.0,,0,,"LINESTRING (10.013244 53.620731,10.013186 53.620877,10.013163 53.620939,10.013098 53.621108)",EPSG:4326
232600132 232600010,B,433,B 433,Zeppelinstraße,2,430,4,335.0,,0,,"LINESTRING (10.013098 53.621108,10.013039 53.621258,10.013007 53.621341,10.012949 53.621472,10.012890 53.621599,10.012862 53.621654,10.012811 53.621749,10.012752 53.621858,10.012705 53.621936,10.012584 53.622122,10.012520 53.622214,10.012355 53.622429,10.012055 53.622764,10.011759 53.623047,10.011498 53.623308,10.011326 53.623496)",EPSG:4326
242600283G 242600283H,B,5,B 5,Bergedorfer Straße,2,128,1,162.0,,0,,"LINESTRING (10.069357 53.549848,10.069207 53.549879,10.069150 53.549889,10.069099 53.549897,10.069040 53.549906,10.068683 53.549959,10.068497 53.549987,10.068399 53.550002,10.068377 53.550005)",EPSG:4326
242600283G 242600283H,B,5,B 5,Bergedorfer Straße,2,125,1,162.0,,0,,"LINESTRING (10.068377 53.550005,10.068309 53.550014,10.068208 53.550027,10.067946 53.550058,10.067577 53.550104,10.067517 53.550112,10.067475 53.550119,10.067434 53.550128,10.067392 53.550140,10.067355 53.550152,10.067325 53.550166,10.067297 53.550180,10.067260 53.550204,10.067232 53.550225,10.067209 53.550245,10.067186 53.550268,10.067167 53.550289,10.067149 53.550312,10.067135 53.550336)",EPSG:4326
252500109K 252500109L,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,623.0,,0,,"LINESTRING (9.997619 53.478844,9.997656 53.478948,9.997727 53.479061,9.997833 53.479183,9.997921 53.479261,9.998014 53.479336,9.998149 53.479428,9.998324 53.479517,9.998488 53.479587,9.998705 53.479659,9.999030 53.479728,9.999396 53.479782,9.999595 53.479811,9.999757 53.479839,9.999941 53.479883,10.000093 53.479928,10.000218 53.479980)",EPSG:4326
242600016 242600283,B,5,B 5,Bergedorfer Straße,2,128,1,1225.0,,0,,"LINESTRING (10.083219 53.545151,10.082892 53.545305,10.082824 53.545334,10.082681 53.545400,10.082515 53.545477,10.082159 53.545645,10.081808 53.545810,10.081566 53.545923,10.081485 53.545961,10.081251 53.546066,10.081041 53.546165,10.080893 53.546232,10.080757 53.546296,10.080650 53.546344,10.080530 53.546399,10.080425 53.546449,10.080130 53.546581,10.079985 53.546645,10.079832 53.546714,10.079665 53.546787,10.079334 53.546931,10.079065 53.547044,10.078738 53.547181,10.078442 53.547301,10.078275 53.547368,10.078131 53.547426,10.077974 53.547487,10.077827 53.547542,10.077576 53.547637,10.077414 53.547698,10.077221 53.547767,10.077039 53.547832,10.076854 53.547899,10.076661 53.547964,10.076484 53.548026,10.076375 53.548062,10.076187 53.548125,10.076071 53.548163,10.075872 53.548227,10.075727 53.548273,10.075498 53.548343,10.075165 53.548445,10.074977 53.548500,10.074777 53.548559,10.074579 53.548613,10.073746 53.548840,10.073495 53.548903,10.073272 53.548955,10.072986 53.549024,10.072637 53.549104,10.072260 53.549185,10.071718 53.549296,10.070985 53.549439)",EPSG:4326
242600016 242600283,B,5,B 5,Bergedorfer Straße,2,128,1,1225.0,,0,,"LINESTRING (10.070985 53.549439,10.070950 53.549446,10.070112 53.549598,10.069196 53.549746,10.068908 53.549789,10.068887 53.549792)",EPSG:4326
242600016 242600283,B,5,B 5,Bergedorfer Straße,2,128,1,1225.0,,0,,"LINESTRING (10.068887 53.549792,10.068622 53.549831)",EPSG:4326
242600016 242600283,B,5,B 5,Bergedorfer Straße,2,125,1,1225.0,,0,,"LINESTRING (10.068622 53.549831,10.068403 53.549863,10.068003 53.549918)",EPSG:4326
242600016 242600283,B,5,B 5,Bergedorfer Straße,2,125,1,1225.0,,0,,"LINESTRING (10.068003 53.549918,10.067876 53.549935,10.066863 53.550063)",EPSG:4326
232500016 232500028,B,433,B 433,Krohnstieg,2,431,4,706.0,,0,,"LINESTRING (9.984243 53.648548,9.978933 53.646929,9.978727 53.646864)",EPSG:4326
232500016 232500028,B,433,B 433,Krohnstieg,2,318,3,706.0,,0,,"LINESTRING (9.978727 53.646864,9.976313 53.646101,9.976063 53.646013)",EPSG:4326
232500016 232500028,B,433,B 433,Krohnstieg,2,318,3,706.0,,0,,"LINESTRING (9.976063 53.646013,9.975111 53.645677,9.974903 53.645612,9.974807 53.645580)",EPSG:4326
232500028 232500025,B,433,B 433,Swebenweg,2,318,3,1820.0,,0,,"LINESTRING (9.974807 53.645580,9.974689 53.645555,9.974530 53.645526,9.974218 53.645486,9.974044 53.645471,9.973820 53.645454,9.973596 53.645449,9.973351 53.645451,9.973013 53.645458)",EPSG:4326
232500028 232500025,B,433,B 433,Swebenweg,2,318,3,1820.0,,0,,"LINESTRING (9.973013 53.645458,9.972745 53.645463,9.972635 53.645477,9.972522 53.645480,9.972257 53.645484)",EPSG:4326
232500028 232500025,B,433,B 433,Swebenweg,2,318,3,1820.0,,0,,"LINESTRING (9.972257 53.645484,9.971819 53.645491,9.971584 53.645486,9.971434 53.645488,9.970950 53.645499,9.970500 53.645514,9.970029 53.645536,9.969553 53.645568,9.969174 53.645601,9.968839 53.645636,9.968538 53.645671,9.968108 53.645728,9.967673 53.645792,9.967159 53.645881,9.966710 53.645964,9.966010 53.646095,9.965994 53.646098,9.964611 53.646359,9.963847 53.646504,9.962143 53.646826,9.961810 53.646889,9.961014 53.647040,9.960685 53.647100,9.960346 53.647164,9.959970 53.647231,9.959947 53.647234)",EPSG:4326
232500028 232500025,B,433,B 433,Swebenweg,2,318,3,1820.0,,0,,"LINESTRING (9.959947 53.647234,9.959611 53.647281,9.959235 53.647349,9.958436 53.647494,9.958412 53.647499,9.958317 53.647528,9.958310 53.647531)",EPSG:4326
232500028 232500025,B,433,B 433,Swebenweg,2,318,3,1820.0,,0,,"LINESTRING (9.958310 53.647531,9.958224 53.647559,9.957712 53.647662,9.957615 53.647677,9.957480 53.647703,9.957012 53.647798,9.954156 53.648380,9.951788 53.648868,9.951070 53.649015,9.950912 53.649048)",EPSG:4326
232500028 232500025,B,433,B 433,Swebenweg,2,318,3,1820.0,,0,,"LINESTRING (9.950912 53.649048,9.950070 53.649224,9.949313 53.649393,9.948999 53.649460,9.948770 53.649495,9.948534 53.649520,9.948412 53.649550,9.948295 53.649556)",EPSG:4326
232500007 232500008,B,4,B 4,Holsteiner Chaussee,2,319,3,762.0,,0,,"LINESTRING (9.907218 53.650911,9.907222 53.650947,9.907241 53.651135)",EPSG:4326
232500007 232500008,B,4,B 4,Holsteiner Chaussee,2,319,3,762.0,,0,,"LINESTRING (9.907241 53.651135,9.907247 53.651192,9.907286 53.651555,9.907304 53.651744,9.907315 53.651896,9.907317 53.652147,9.907299 53.652489,9.907292 53.652599)",EPSG:4326
