{http://www.deegree.org/app}abs,{http://www.deegree.org/app}strassenart,{http://www.deegree.org/app}strassennummer,{http://www.deegree.org/app}strasse,{http://www.deegree.org/app}strassenname,{http://www.deegree.org/app}landesschluessel,{http://www.deegree.org/app}gemeindeschluessel,{http://www.deegree.org/app}kreisschluessel,{http://www.deegree.org/app}abschnittslaenge,{http://www.deegree.org/app}laengenherkunft,{http://www.deegree.org/app}ast,{http://www.deegree.org/app}europastrasse,{http://www.deegree.org/app}geom,CRS
252600104G 252600104H,A,25,A 25,BAB A25,2,610,6,459.0,,0,,"LINESTRING (10.155529 53.479110,10.154985 53.479312,10.154439 53.479506,10.153608 53.479792,10.152455 53.480182,10.152264 53.480268,10.151959 53.480411,10.150686 53.480988)",EPSG:4326
252600104G 252600104H,A,25,A 25,BAB A25,2,610,6,459.0,,0,,"LINESTRING (10.150686 53.480988,10.150422 53.481108)",EPSG:4326
252600104G 252600104H,A,25,A 25,BAB A25,2,610,6,459.0,,0,,"LINESTRING (10.150422 53.481108,10.149958 53.481318,10.149907 53.481349,10.149885 53.481367)",EPSG:4326
252600104G 252600104H,A,25,A 25,BAB A25,2,615,6,459.0,,0,,"LINESTRING (10.149885 53.481367,10.149879 53.481373,10.149855 53.481399,10.149842 53.481424)",EPSG:4326
252700004M 252700004N,A,25,A 25,BAB A25,2,610,6,525.0,,0,,"LINESTRING (10.176917 53.473587,10.177150 53.473549,10.177305 53.473512,10.177451 53.473466,10.177503 53.473449)",EPSG:4326
242600007A 242600007B,A,1,A 1,BAB A1,2,130,1,641.0,,0,,"LINESTRING (10.132634 53.527015,10.132329 53.526782,10.131939 53.526466,10.131401 53.526040,10.130629 53.525443,10.130508 53.525368,10.130392 53.525315,10.130263 53.525274,10.130141 53.525251)",EPSG:4326
242600007A 242600007B,A,1,A 1,BAB A1,2,130,1,641.0,,0,,"LINESTRING (10.130141 53.525251,10.130119 53.525247,10.129978 53.525239,10.129838 53.525251,10.129721 53.525270,10.129616 53.525304,10.129494 53.525365,10.129416 53.525434,10.129385 53.525467,10.129359 53.525514,10.129337 53.525577,10.129329 53.525639,10.129339 53.525723,10.129364 53.525800,10.129400 53.525865,10.129435 53.525920,10.129475 53.525969,10.129556 53.526060,10.130081 53.526562,10.130926 53.527355)",EPSG:4326
242600007A 242600007B,A,1,A 1,BAB A1,2,130,1,641.0,,0,,"LINESTRING (10.130926 53.527355,10.131195 53.527608,10.131265 53.527662,10.131331 53.527699,10.131392 53.527725,10.131465 53.527749,10.131544 53.527769,10.131652 53.527783,10.131732 53.527790,10.131792 53.527790)",EPSG:4326
242600019K 242600019L,A,1,A 1,BAB A1,2,612,6,730.0,,0,,"LINESTRING (10.084119 53.503450,10.083858 53.503648,10.083361 53.504028,10.082970 53.504331,10.082482 53.504746,10.082289 53.504934,10.082144 53.505066,10.081978 53.505248,10.081967 53.505273)",EPSG:4326
242600019K 242600019L,A,1,A 1,BAB A1,2,612,6,730.0,,0,,"LINESTRING (10.081967 53.505273,10.081896 53.505427,10.081857 53.505593,10.081857 53.505600)",EPSG:4326
242600019K 242600019L,A,1,A 1,BAB A1,2,612,6,730.0,,0,,"LINESTRING (10.081857 53.505600,10.081861 53.505757,10.081875 53.505839,10.081907 53.505957,10.081955 53.506048,10.082009 53.506152,10.082081 53.506247,10.082178 53.506343,10.082276 53.506428,10.082395 53.506516,10.082517 53.506590,10.082656 53.506659,10.082803 53.506725,10.082952 53.506777)",EPSG:4326
242600019K 242600019L,A,1,A 1,BAB A1,2,612,6,730.0,,0,,"LINESTRING (10.082952 53.506777,10.082954 53.506777,10.083122 53.506828,10.083280 53.506868,10.083457 53.506898,10.083636 53.506928,10.083808 53.506949,10.083985 53.506968,10.084169 53.506983,10.085983 53.507157,10.086489 53.507218,10.087005 53.507290,10.087226 53.507320)",EPSG:4326
242600007 242600012,A,1,A 1,BAB A1,2,130,1,3585.0,,0,E22,"LINESTRING (10.133305 53.527369,10.133225 53.527300,10.132985 53.527093,10.132881 53.527004,10.132706 53.526857,10.132530 53.526712,10.132352 53.526566,10.132174 53.526422,10.131995 53.526277,10.131814 53.526133,10.131634 53.525989,10.131451 53.525847,10.131269 53.525705,10.131084 53.525562,10.130898 53.525419,10.130713 53.525278,10.130529 53.525136,10.130341 53.524996,10.130153 53.524855,10.129963 53.524714,10.129583 53.524436,10.129391 53.524297,10.129200 53.524159,10.129007 53.524020,10.128812 53.523882,10.128618 53.523746,10.128424 53.523609,10.128227 53.523472,10.128029 53.523336,10.127831 53.523201,10.127632 53.523066,10.127433 53.522929,10.127234 53.522796,10.127031 53.522662,10.126627 53.522396,10.126451 53.522282)",EPSG:4326
242600007 242600012,A,1,A 1,BAB A1,2,130,1,3585.0,,0,E22,"LINESTRING (10.126451 53.522282,10.126423 53.522264,10.126221 53.522131,10.126014 53.521999,10.125809 53.521868,10.125602 53.521737,10.125395 53.521607,10.125187 53.521477,10.124977 53.521347,10.124557 53.521089,10.124347 53.520960,10.124136 53.520833,10.123923 53.520705,10.123709 53.520578,10.123495 53.520452,10.123280 53.520326,10.123065 53.520201,10.122848 53.520076,10.122630 53.519951,10.122413 53.519826,10.122214 53.519714)",EPSG:4326
242600007 242600012,A,1,A 1,BAB A1,2,611,6,3585.0,,0,E22,"LINESTRING (10.122214 53.519714,10.121976 53.519580,10.121754 53.519456,10.121534 53.519334,10.121089 53.519091,10.120867 53.518970,10.120644 53.518850,10.120419 53.518730,10.120193 53.518610,10.119742 53.518373,10.119516 53.518255,10.119285 53.518138,10.119057 53.518020,10.118829 53.517903,10.118599 53.517786,10.118369 53.517671,10.118136 53.517555,10.117904 53.517441,10.117671 53.517326,10.117439 53.517213,10.117205 53.517100,10.116735 53.516875,10.116453 53.516738,10.116264 53.516651,10.116024 53.516541,10.115307 53.516211,10.115068 53.516103,10.114827 53.515994,10.114186 53.515708,10.113413 53.515375,10.113122 53.515250,10.112631 53.515043,10.112385 53.514940,10.112139 53.514838,10.111893 53.514737,10.111641 53.514633,10.111393 53.514533,10.110893 53.514333,10.110641 53.514233,10.110139 53.514036,10.109977 53.513973,10.109279 53.513706)",EPSG:4326
242600007 242600012,A,1,A 1,BAB A1,2,611,6,3585.0,,0,E22,"LINESTRING (10.109279 53.513706,10.108965 53.513586,10.108640 53.513464,10.108100 53.513265,10.107527 53.513056,10.107290 53.512970,10.107070 53.512891,10.106810 53.512799,10.106623 53.512732,10.105774 53.512436,10.105512 53.512346,10.105252 53.512258,10.104987 53.512167,10.104729 53.512080,10.104465 53.511992,10.104199 53.511904,10.103673 53.511732,10.103407 53.511646,10.103140 53.511560,10.102610 53.511391,10.102077 53.511223,10.101810 53.511140,10.101274 53.510975,10.100736 53.510812,10.100466 53.510732,10.100285 53.510678,10.099658 53.510492,10.099387 53.510413,10.098846 53.510257,10.098643 53.510199)",EPSG:4326
242600007 242600012,A,1,A 1,BAB A1,2,612,6,3585.0,,0,E22,"LINESTRING (10.098643 53.510199,10.097995 53.510015,10.097870 53.509981,10.097481 53.509874,10.096932 53.509723,10.096662 53.509648,10.096383 53.509572,10.096068 53.509489,10.095833 53.509426,10.095284 53.509281,10.095009 53.509208,10.094822 53.509161)",EPSG:4326
242600007 242600012,A,1,A 1,BAB A1,2,612,6,3585.0,,0,E22,"LINESTRING (10.094822 53.509161,10.094731 53.509138,10.094452 53.509066,10.094175 53.508995,10.093899 53.508925,10.093621 53.508855,10.093345 53.508785,10.093065 53.508715,10.092785 53.508648,10.092508 53.508580,10.092089 53.508480,10.091950 53.508447,10.091865 53.508427)",EPSG:4326
242600007 242600012,A,1,A 1,BAB A1,2,612,6,3585.0,,0,E22,"LINESTRING (10.091865 53.508427,10.091454 53.508332,10.091240 53.508283,10.090763 53.508179)",EPSG:4326
252600101I 252600101J,A,1,A 1,BAB A1,2,703,7,836.0,,0,,"LINESTRING (10.026340 53.461117,10.026297 53.461364,10.026258 53.461530,10.026124 53.461971,10.025953 53.462569,10.025814 53.463053,10.025763 53.463231,10.025726 53.463383,10.025719 53.463465,10.025722 53.463529,10.025730 53.463590,10.025742 53.463642,10.025770 53.463711,10.025801 53.463764,10.025851 53.463823,10.025901 53.463869,10.025950 53.463903,10.026021 53.463939,10.026082 53.463969,10.026156 53.463992,10.026214 53.464008,10.026287 53.464022,10.026345 53.464031,10.026408 53.464037,10.026480 53.464039,10.026555 53.464036,10.026649 53.464027,10.026772 53.464002,10.026860 53.463972,10.026941 53.463939,10.027028 53.463889,10.027093 53.463834,10.027151 53.463770,10.027193 53.463713,10.027208 53.463683,10.027249 53.463589,10.027267 53.463541,10.027380 53.463158,10.027396 53.463076,10.027403 53.463036,10.027407 53.462993,10.027402 53.462946,10.027393 53.462909,10.027384 53.462868,10.027363 53.462823,10.027344 53.462787,10.027322 53.462758,10.027288 53.462717,10.027250 53.462680,10.027157 53.462612,10.027063 53.462560,10.026918 53.462504,10.026801 53.462472,10.026735 53.462460,10.026654 53.462450,10.026568 53.462444,10.026534 53.462443)",EPSG:4326
252600101I 252600101J,A,1,A 1,BAB A1,2,703,7,836.0,,0,,"LINESTRING (10.026534 53.462443,10.026483 53.462442,10.026372 53.462444,10.026216 53.462454,10.026041 53.462470,10.025326 53.462572,10.025030 53.462624,10.024819 53.462664,10.024660 53.462688,10.024042 53.462767,10.023892 53.462794,10.023730 53.462833,10.023444 53.462913,10.023266 53.462964,10.023172 53.462996,10.023063 53.463047)",EPSG:4326
252700004C 252700004D,A,25,A 25,BAB A25,2,610,6,516.0,,0,,"LINESTRING (10.176711 53.474061,10.176073 53.474128)",EPSG:4326
252700004C 252700004D,A,25,A 25,BAB A25,2,610,6,516.0,,0,,"LINESTRING (10.176073 53.474128,10.176025 53.474133,10.176014 53.474135)",EPSG:4326
252700004C 252700004D,A,25,A 25,BAB A25,2,610,6,516.0,,0,,"LINESTRING (10.176014 53.474135,10.175634 53.474192,10.174701 53.474290,10.173985 53.474366,10.173974 53.474367)",EPSG:4326
252700004C 252700004D,A,25,A 25,BAB A25,2,610,6,516.0,,0,,"LINESTRING (10.173974 53.474367,10.173299 53.474429,10.172842 53.474477,10.171716 53.474679,10.170707 53.474879,10.169611 53.475107,10.169192 53.475184)",EPSG:4326
252600101M 252600101N,A,1,A 1,BAB A1,2,703,7,963.0,,0,,"LINESTRING (10.021211 53.463034,10.022127 53.462930,10.023998 53.462708,10.024994 53.462576)",EPSG:4326
252600101M 252600101N,A,1,A 1,BAB A1,2,703,7,963.0,,0,,"LINESTRING (10.024994 53.462576,10.026093 53.462430,10.026342 53.462405,10.026498 53.462401,10.026625 53.462408,10.026735 53.462417,10.026830 53.462436,10.026950 53.462470,10.027066 53.462515,10.027162 53.462561,10.027251 53.462617,10.027312 53.462667,10.027373 53.462731,10.027411 53.462792,10.027441 53.462855,10.027461 53.462928,10.027461 53.463007,10.027456 53.463083,10.027441 53.463160,10.027408 53.463279,10.027298 53.463627,10.027239 53.463734,10.027185 53.463811,10.027127 53.463870,10.027072 53.463916,10.027023 53.463947,10.026938 53.463988,10.026829 53.464030,10.026670 53.464071,10.026286 53.464158,10.026064 53.464220,10.025905 53.464275,10.025760 53.464344,10.025630 53.464422,10.025524 53.464512,10.025457 53.464595,10.025397 53.464674,10.025346 53.464769,10.025308 53.464871,10.025208 53.465252,10.025137 53.465566,10.024987 53.466205,10.024909 53.466548,10.024819 53.466911)",EPSG:4326
232500009C 232500009D,A,7,A 7,BAB A7,2,319,3,591.0,,0,,"LINESTRING (9.930302 53.649950,9.930301 53.649929,9.930260 53.649228,9.930242 53.648471,9.930231 53.648125,9.930193 53.647785,9.930139 53.647676,9.930035 53.647501,9.929958 53.647399,9.929801 53.647247,9.929635 53.647126,9.929493 53.647044,9.929354 53.646971,9.929198 53.646887,9.929063 53.646805,9.928971 53.646734,9.928927 53.646695,9.928877 53.646640,9.928827 53.646575,9.928791 53.646508,9.928767 53.646436,9.928748 53.646318,9.928752 53.646162)",EPSG:4326
232500009C 232500009D,A,7,A 7,BAB A7,2,319,3,591.0,,0,,"LINESTRING (9.928752 53.646162,9.928755 53.646077,9.928808 53.645638,9.928810 53.645623)",EPSG:4326
232500009C 232500009D,A,7,A 7,BAB A7,2,319,3,591.0,,0,,"LINESTRING (9.928810 53.645623,9.928835 53.645440,9.928857 53.645329,9.928870 53.645283)",EPSG:4326
232500009C 232500009D,A,7,A 7,BAB A7,2,319,3,591.0,,0,,"LINESTRING (9.928870 53.645283,9.928878 53.645253,9.928899 53.645210,9.928943 53.645144,9.928999 53.645064,9.929077 53.644972,9.929105 53.644943)",EPSG:4326
242600010I 242600010Q,A,1,A 1,BAB A1,2,130,1,756.0,,0,,"LINESTRING (10.153150 53.555807,10.153629 53.556272,10.153972 53.556632,10.154075 53.556727,10.154182 53.556828,10.154326 53.556940,10.154521 53.557064,10.154863 53.557278)",EPSG:4326
242600010I 242600010Q,A,1,A 1,BAB A1,2,130,1,756.0,,0,,"LINESTRING (10.154863 53.557278,10.155027 53.557380,10.155321 53.557568,10.155515 53.557699,10.155793 53.557906,10.155976 53.558067,10.156116 53.558202,10.156290 53.558383,10.156483 53.558620,10.156596 53.558788,10.156714 53.559024,10.156784 53.559176,10.156848 53.559336,10.156901 53.559511,10.156933 53.559664,10.156959 53.559876,10.156959 53.560172,10.156931 53.560410,10.156896 53.560588,10.156831 53.560765,10.156788 53.560892,10.156701 53.561069,10.156590 53.561258,10.156487 53.561405,10.156378 53.561550,10.156251 53.561701,10.156128 53.561826)",EPSG:4326
242600015C 242600015D,A,24,A 24,BAB A24,2,512,5,463.0,,0,,"LINESTRING (10.122438 53.567230,10.122222 53.567239,10.122050 53.567234,10.121929 53.567223,10.121792 53.567203,10.121629 53.567170,10.121525 53.567143)",EPSG:4326
242600015C 242600015D,A,24,A 24,BAB A24,2,512,5,463.0,,0,,"LINESTRING (10.121525 53.567143,10.121503 53.567137,10.120924 53.566972)",EPSG:4326
242600015C 242600015D,A,24,A 24,BAB A24,2,512,5,463.0,,0,,"LINESTRING (10.120924 53.566972,10.120025 53.566716,10.119828 53.566668)",EPSG:4326
242600015C 242600015D,A,24,A 24,BAB A24,2,130,1,463.0,,0,,"LINESTRING (10.119828 53.566668,10.119826 53.566667,10.119555 53.566611,10.119268 53.566563,10.118933 53.566525,10.118819 53.566514)",EPSG:4326
242600015C 242600015D,A,24,A 24,BAB A24,2,130,1,463.0,,0,,"LINESTRING (10.118819 53.566514,10.117983 53.566437,10.116754 53.566323,10.116481 53.566297,10.115715 53.566208)",EPSG:4326
242600007P 242600007Q,A,1,A 1,BAB A1,2,130,1,674.0,,0,,"LINESTRING (10.131127 53.527631,10.131088 53.527593,10.130766 53.527277)",EPSG:4326
242600019P 242600019Q,A,1,A 1,BAB A1,2,612,6,1100.0,,0,,"LINESTRING (10.069983 53.508582,10.070528 53.508479,10.071031 53.508384,10.071914 53.508215,10.073603 53.507898,10.073974 53.507825,10.074283 53.507769,10.074633 53.507709,10.075160 53.507621,10.075523 53.507561,10.075876 53.507506,10.076237 53.507449,10.076625 53.507395,10.077140 53.507324,10.077406 53.507290,10.077704 53.507237,10.078015 53.507170,10.078028 53.507167)",EPSG:4326
242600019P 242600019Q,A,1,A 1,BAB A1,2,612,6,1100.0,,0,,"LINESTRING (10.078028 53.507167,10.078202 53.507125,10.078394 53.507074,10.078702 53.506984,10.078956 53.506892,10.079169 53.506807,10.079379 53.506715,10.079566 53.506620,10.079809 53.506485,10.080003 53.506366,10.080166 53.506255,10.080409 53.506075,10.080574 53.505945,10.080784 53.505775)",EPSG:4326
242600019P 242600019Q,A,1,A 1,BAB A1,2,612,6,1100.0,,0,,"LINESTRING (10.080784 53.505775,10.080789 53.505771,10.080988 53.505590,10.081245 53.505338,10.081554 53.505054,10.081818 53.504811,10.082038 53.504621,10.082259 53.504439,10.082498 53.504246,10.082692 53.504095,10.082922 53.503923,10.083015 53.503853,10.083180 53.503742,10.083445 53.503568)",EPSG:4326
252600102S 252600102J,A,1,A 1,BAB A1,2,137,1,173.0,,0,,"LINESTRING (10.023236 53.480040,10.023305 53.480149,10.023341 53.480195,10.023406 53.480256,10.023498 53.480326,10.023579 53.480377,10.023687 53.480427,10.023807 53.480466,10.023907 53.480487,10.024002 53.480499,10.024092 53.480504,10.024196 53.480502,10.024308 53.480491,10.024397 53.480475,10.024506 53.480443,10.024601 53.480405,10.024685 53.480363,10.024771 53.480296,10.024838 53.480231,10.024886 53.480154,10.024902 53.480107,10.024896 53.480079,10.024884 53.480058,10.024868 53.480039,10.024846 53.480022,10.024795 53.479987)",EPSG:4326
242600001 252600102,A,1,A 1,BAB A1,2,136,1,3524.0,,0,E22,"LINESTRING (10.036220 53.508627,10.037530 53.506634)",EPSG:4326
242600001 252600102,A,1,A 1,BAB A1,2,136,1,3524.0,,0,E22,"LINESTRING (10.037530 53.506634,10.037973 53.505959,10.038531 53.504959,10.038727 53.504457,10.038873 53.504078,10.039018 53.503538,10.039077 53.503176,10.039120 53.502822,10.039132 53.502498,10.039128 53.502261,10.039117 53.501898,10.039088 53.501620,10.039049 53.501335,10.039011 53.501169)",EPSG:4326
242600001 252600102,A,1,A 1,BAB A1,2,136,1,3524.0,,0,E22,"LINESTRING (10.039011 53.501169,10.038969 53.500979,10.038853 53.500577,10.038813 53.500470,10.038631 53.500008,10.038400 53.499554,10.038245 53.499271,10.037887 53.498740,10.037716 53.498499,10.037446 53.498177,10.036085 53.496511,10.036073 53.496496)",EPSG:4326
242600001 252600102,A,1,A 1,BAB A1,2,136,1,3524.0,,0,E22,"LINESTRING (10.036073 53.496496,10.035851 53.496231)",EPSG:4326
242600001 252600102,A,1,A 1,BAB A1,2,136,1,3524.0,,0,E22,"LINESTRING (10.035851 53.496231,10.034056 53.494082,10.030603 53.489923,10.028621 53.487556,10.028179 53.487023)",EPSG:4326
242600001 252600102,A,1,A 1,BAB A1,2,136,1,3524.0,,0,E22,"LINESTRING (10.028179 53.487023,10.024259 53.482286,10.023593 53.481431,10.023363 53.481083,10.023120 53.480648,10.022906 53.480161,10.022801 53.479885,10.022703 53.479615,10.022620 53.479384)",EPSG:4326
232500009M 232500009N,A,7,A 7,BAB A7,2,319,3,569.0,,0,,"LINESTRING (9.931249 53.645756,9.931287 53.645469,9.931288 53.645298,9.931283 53.645091)",EPSG:4326
232500009M 232500009N,A,7,A 7,BAB A7,2,319,3,569.0,,0,,"LINESTRING (9.931283 53.645091,9.931271 53.644537,9.931246 53.644348,9.931222 53.644278,9.931195 53.644200,9.931148 53.644124,9.931097 53.644058,9.930995 53.643973,9.930903 53.643929,9.930808 53.643898,9.930678 53.643876,9.930576 53.643872,9.930457 53.643876,9.930342 53.643900,9.930236 53.643933,9.930135 53.643982,9.930056 53.644040,9.930005 53.644101,9.929975 53.644164,9.929960 53.644231,9.929958 53.644320,9.929983 53.644425,9.930189 53.645056,9.930307 53.645442,9.930401 53.645875,9.930458 53.646189,9.930489 53.646361,9.930512 53.646525,9.930519 53.646665)",EPSG:4326
232500009K 232500009L,A,7,A 7,BAB A7,2,319,3,724.0,,0,,"LINESTRING (9.927428 53.640212,9.927843 53.640755,9.928348 53.641430,9.928907 53.642196,9.929110 53.642461,9.929211 53.642614,9.929395 53.642856,9.929501 53.642986,9.929585 53.643080,9.929700 53.643191,9.929782 53.643265,9.929805 53.643282)",EPSG:4326
232500009K 232500009L,A,7,A 7,BAB A7,2,319,3,724.0,,0,,"LINESTRING (9.929805 53.643282,9.929882 53.643341,9.930020 53.643435,9.930195 53.643530,9.930410 53.643625,9.930705 53.643731,9.930822 53.643780,9.930874 53.643803)",EPSG:4326
232500009K 232500009L,A,7,A 7,BAB A7,2,319,3,724.0,,0,,"LINESTRING (9.930874 53.643803,9.930917 53.643821,9.931007 53.643874,9.931101 53.643946,9.931210 53.644048,9.931303 53.644221,9.931346 53.644341,9.931381 53.644475,9.931404 53.644561)",EPSG:4326
232500009K 232500009L,A,7,A 7,BAB A7,2,319,3,724.0,,0,,"LINESTRING (9.931404 53.644561,9.931414 53.644602,9.931433 53.644734,9.931454 53.644909,9.931459 53.645028,9.931457 53.645198,9.931462 53.645288,9.931476 53.645418,9.931495 53.645532,9.931533 53.645650,9.931589 53.645744,9.931684 53.645846,9.931734 53.645888,9.931831 53.645965)",EPSG:4326
242600011 242600002,A,255,A 255,BAB A255,2,134,1,1235.0,,0,,"LINESTRING (10.028116 53.518024,10.027483 53.518695,10.026666 53.519636,10.024957 53.521620,10.023358 53.523441,10.023268 53.523560)",EPSG:4326
242600011 242600002,A,255,A 255,BAB A255,2,134,1,1235.0,,0,,"LINESTRING (10.023268 53.523560,10.023102 53.523780,10.022746 53.524279,10.022485 53.524816,10.022379 53.525132,10.022301 53.525436,10.022298 53.525486)",EPSG:4326
242600011 242600002,A,255,A 255,BAB A255,2,134,1,1235.0,,0,,"LINESTRING (10.022298 53.525486,10.022280 53.525746,10.022259 53.526016,10.022260 53.526051)",EPSG:4326
242600011 242600002,A,255,A 255,BAB A255,2,134,1,1235.0,,0,,"LINESTRING (10.022260 53.526051,10.022276 53.526337,10.022330 53.526623,10.022472 53.527033,10.022622 53.527398,10.022701 53.527571,10.022810 53.527787,10.022924 53.528015,10.023057 53.528256)",EPSG:4326
242600010K 242600010R,A,1,A 1,BAB A1,2,130,1,1218.0,,0,,"LINESTRING (10.150046 53.550776,10.150158 53.551051,10.150220 53.551201,10.150633 53.552119,10.151003 53.552863,10.151362 53.553514,10.151712 53.554082,10.151974 53.554485,10.152110 53.554681,10.152397 53.555040,10.152697 53.555391,10.153067 53.555790,10.153287 53.556025,10.153867 53.556624,10.154237 53.556990,10.154638 53.557360,10.154952 53.557631,10.155288 53.557902,10.155709 53.558222,10.156142 53.558517,10.157078 53.559107,10.157488 53.559333,10.157997 53.559602,10.158522 53.559849,10.159010 53.560051)",EPSG:4326
252700004M 252700004N,A,25,A 25,BAB A25,2,610,6,525.0,,0,,"LINESTRING (10.173694 53.474124,10.174182 53.474024,10.175522 53.473806,10.176915 53.473588,10.176917 53.473587)",EPSG:4326
252700004M 252700004N,A,25,A 25,BAB A25,2,610,6,525.0,,0,,"LINESTRING (10.177503 53.473449,10.177596 53.473419,10.177735 53.473362,10.177889 53.473283,10.177991 53.473211,10.178078 53.473119,10.178087 53.473101)",EPSG:4326
252700004M 252700004N,A,25,A 25,BAB A25,2,610,6,525.0,,0,,"LINESTRING (10.178087 53.473101,10.178122 53.473034,10.178140 53.472970,10.178148 53.472914,10.178141 53.472849,10.178112 53.472765,10.178054 53.472680,10.177986 53.472615,10.177915 53.472556,10.177846 53.472516,10.177741 53.472469,10.177646 53.472437,10.177528 53.472411,10.177391 53.472393,10.177215 53.472387,10.177067 53.472393,10.176947 53.472406,10.176832 53.472423,10.176572 53.472462)",EPSG:4326
252700004M 252700004N,A,25,A 25,BAB A25,2,610,6,525.0,,0,,"LINESTRING (10.176572 53.472462,10.176571 53.472463,10.176336 53.472530,10.176179 53.472572,10.175952 53.472625)",EPSG:4326
242600007P 242600007Q,A,1,A 1,BAB A1,2,130,1,674.0,,0,,"LINESTRING (10.131457 53.527883,10.131386 53.527855,10.131331 53.527822,10.131258 53.527756,10.131127 53.527631)",EPSG:4326
242600007P 242600007Q,A,1,A 1,BAB A1,2,130,1,674.0,,0,,"LINESTRING (10.130766 53.527277,10.130723 53.527235,10.129586 53.526162,10.129458 53.526038,10.129374 53.525936,10.129314 53.525850,10.129272 53.525765,10.129243 53.525685,10.129220 53.525594,10.129228 53.525490,10.129262 53.525365,10.129347 53.525151,10.129380 53.525046,10.129400 53.524949,10.129405 53.524820,10.129395 53.524752,10.129364 53.524654,10.129330 53.524582,10.129270 53.524499,10.129197 53.524409,10.129106 53.524318,10.128409 53.523813,10.127256 53.523025,10.126860 53.522739)",EPSG:4326
252700006P 252700006Q,A,25,A 25,BAB A25,2,603,6,505.0,,0,,"LINESTRING (10.232274 53.476649,10.232886 53.476585,10.234584 53.476421,10.235843 53.476284,10.236132 53.476240,10.236334 53.476208,10.236716 53.476135)",EPSG:4326
252700006P 252700006Q,A,25,A 25,BAB A25,2,603,6,505.0,,0,,"LINESTRING (10.236716 53.476135,10.237924 53.475904,10.238695 53.475756,10.239059 53.475687)",EPSG:4326
252700006P 252700006Q,A,25,A 25,BAB A25,2,603,6,505.0,,0,,"LINESTRING (10.239059 53.475687,10.239203 53.475660)",EPSG:4326
252700006P 252700006Q,A,25,A 25,BAB A25,2,603,6,505.0,,0,,"LINESTRING (10.239203 53.475660,10.239663 53.475572)",EPSG:4326
252700004K 252700004L,A,25,A 25,BAB A25,2,610,6,575.0,,0,,"LINESTRING (10.175906 53.472557,10.176192 53.472468,10.176362 53.472433,10.176488 53.472412)",EPSG:4326
252700004K 252700004L,A,25,A 25,BAB A25,2,610,6,575.0,,0,,"LINESTRING (10.176488 53.472412,10.176764 53.472365,10.177008 53.472334,10.177217 53.472320,10.177396 53.472328,10.177564 53.472348,10.177736 53.472388,10.177883 53.472431,10.178023 53.472490,10.178457 53.472682,10.178902 53.472894,10.179049 53.472960,10.179220 53.473021,10.179394 53.473067,10.179486 53.473083)",EPSG:4326
252700004K 252700004L,A,25,A 25,BAB A25,2,610,6,575.0,,0,,"LINESTRING (10.179486 53.473083,10.179551 53.473094,10.179745 53.473118,10.179963 53.473130,10.180206 53.473133,10.180454 53.473119,10.180686 53.473095,10.182174 53.472934,10.183512 53.472810,10.184079 53.472779)",EPSG:4326
242600015M 242600015N,A,24,A 24,BAB A24,2,130,1,516.0,,0,,"LINESTRING (10.119531 53.566381,10.120089 53.566418,10.120373 53.566443,10.122820 53.566677,10.123005 53.566689,10.123155 53.566695,10.123317 53.566698,10.123474 53.566695,10.123590 53.566685,10.123710 53.566665,10.123827 53.566634,10.123933 53.566592,10.124010 53.566553,10.124092 53.566501,10.124152 53.566437,10.124208 53.566360,10.124225 53.566295,10.124220 53.566227,10.124202 53.566158,10.124160 53.566083,10.124070 53.566003,10.123973 53.565947,10.123859 53.565902,10.123722 53.565866,10.123590 53.565847,10.123491 53.565836,10.123389 53.565833,10.123303 53.565831,10.123190 53.565833,10.122900 53.565850,10.122634 53.565867)",EPSG:4326
242600015M 242600015N,A,24,A 24,BAB A24,2,130,1,516.0,,0,,"LINESTRING (10.122634 53.565867,10.122498 53.565875)",EPSG:4326
242600015M 242600015N,A,24,A 24,BAB A24,2,130,1,516.0,,0,,"LINESTRING (10.122498 53.565875,10.122480 53.565876,10.122296 53.565897,10.121936 53.565953)",EPSG:4326
232500002 232500001,A,23,A 23,BAB A23,2,320,3,1624.0,,0,,"LINESTRING (9.907723 53.618644,9.906301 53.619514,9.905564 53.619940,9.905138 53.620163,9.904489 53.620487,9.903983 53.620714,9.903533 53.620902,9.903146 53.621059,9.902732 53.621208,9.901825 53.621511,9.900778 53.621789,9.900357 53.621890,9.899883 53.621995,9.899440 53.622077,9.898941 53.622166,9.898308 53.622269,9.897612 53.622371,9.896975 53.622462,9.895557 53.622662,9.895146 53.622724,9.894611 53.622810,9.894106 53.622897,9.893303 53.623046,9.893241 53.623059)",EPSG:4326
232500002 232500001,A,23,A 23,BAB A23,2,320,3,1624.0,,0,,"LINESTRING (9.893241 53.623059,9.892801 53.623151,9.892252 53.623269,9.891703 53.623397,9.890890 53.623587,9.890161 53.623785,9.889157 53.624070,9.886048 53.625058)",EPSG:4326
252500184 252500106,A,261,A 261,BAB A261,2,709,7,497.0,,0,,"LINESTRING (9.928143 53.431167,9.928192 53.430395,9.928223 53.429703,9.928211 53.428663,9.928155 53.427639,9.928053 53.426700)",EPSG:4326
